year,origin,destination,embassy_level,focus
2015,AUT,SAU,6,1
2015,AUT,SEN,6,1
2015,AUT,SRB,6,1
2015,AUT,SVK,6,1
2015,AUT,SVN,6,1
2015,AUT,SWE,6,1
2015,AUT,SYR,6,1
2015,AUT,THA,6,1
2015,AUT,TUN,6,1
2015,AUT,TUR,6,1
2015,AUT,UKR,6,1
2015,AUT,USA,6,1
2015,AUT,VAT,6,1
2015,AUT,VEN,6,1
2015,AUT,VNM,6,1
2015,AUT,XKX,6,1
2015,AUT,ZAF,6,1
2015,AZE,ARE,6,1
2015,AZE,ARG,6,1
2015,AZE,AUT,6,1
2015,AZE,BEL,6,1
2015,AZE,BGR,6,1
2015,AZE,BLR,6,1
2015,AZE,BRA,6,1
2015,AZE,CAN,4,1
2015,AZE,CHE,6,1
2015,AZE,CHN,6,1
2015,AZE,CZE,6,1
2015,AZE,DEU,6,1
2015,AZE,EGY,6,1
2015,AZE,ESP,6,1
2015,AZE,EST,6,1
2015,AZE,FRA,6,1
2015,AZE,GBR,6,1
2015,AZE,GEO,6,1
2015,AZE,GRC,6,1
2015,AZE,HRV,6,1
2015,AZE,HUN,6,1
2015,AZE,IDN,6,1
2015,AZE,IND,6,1
2015,AZE,IRN,6,1
2015,AZE,ITA,6,1
2015,AZE,JOR,6,1
2015,AZE,JPN,6,1
2015,AZE,KAZ,6,1
2015,AZE,KGZ,6,1
2015,AZE,KOR,6,1
2015,AZE,KWT,6,1
2015,AZE,LTU,6,1
2015,AZE,LVA,6,1
2015,AZE,MAR,6,1
2015,AZE,MDA,6,1
2015,AZE,MEX,6,1
2015,AZE,MYS,6,1
2015,AZE,NLD,6,1
2015,AZE,PAK,6,1
2015,AZE,POL,6,1
2015,AZE,QAT,6,1
2015,AZE,ROU,6,1
2015,AZE,RUS,6,1
2015,AZE,SAU,6,1
2015,AZE,SRB,6,2
2015,AZE,SVN,6,1
2015,AZE,SWE,6,1
2015,AZE,TJK,6,1
2015,AZE,TKM,6,1
2015,AZE,TUR,6,1
2015,AZE,UKR,6,1
2015,AZE,USA,6,1
2015,AZE,UZB,6,1
2015,AZE,VNM,6,1
2015,AZE,ZAF,6,1
2015,BDI,BEL,6,1
2015,BDI,BRA,6,1
2015,BDI,CAN,6,1
2015,BDI,CHE,6,1
2015,BDI,CHN,6,1
2015,BDI,DEU,6,1
2015,BDI,EGY,6,1
2015,BDI,ETH,6,1
2015,BDI,FRA,6,1
2015,BDI,GBR,4,1
2015,BDI,IND,6,1
2015,BDI,ITA,6,1
2015,BDI,KEN,6,1
2015,BDI,LBY,6,1
2015,BDI,NOR,6,1
2015,BDI,RUS,6,1
2015,BDI,RWA,6,1
2015,BDI,SOM,6,1
2015,BDI,TZA,6,1
2015,BDI,USA,4,1
2015,BDI,ZAF,6,1
2015,BEL,AGO,6,1
2015,BEL,ARE,6,1
2015,BEL,ARG,6,1
2015,BEL,AUS,6,1
2015,BEL,AUT,6,1
2015,BEL,AZE,6,1
2015,BEL,BDI,6,1
2015,BEL,BFA,6,1
2015,BEL,BGR,6,1
2015,BEL,BRA,6,1
2015,BEL,CAN,6,1
2015,BEL,CHE,6,1
2015,BEL,CHL,6,1
2015,BEL,CHN,6,1
2015,BEL,CIV,6,1
2015,BEL,CMR,6,1
2015,BEL,COD,6,1
2015,BEL,COG,6,1
2015,BEL,COL,6,1
2015,BEL,CUB,6,1
2015,BEL,CYP,6,1
2015,BEL,CZE,6,1
2015,BEL,DEU,6,1
2015,BEL,DNK,6,1
2015,BEL,DZA,6,1
2015,BEL,EGY,6,1
2015,BEL,ESP,6,1
2015,BEL,ETH,6,1
2015,BEL,FIN,6,1
2015,BEL,FRA,6,1
2015,BEL,GBR,6,1
2015,BEL,GRC,6,1
2015,BEL,HRV,6,1
2015,BEL,HUN,6,1
2015,BEL,IDN,6,1
2015,BEL,IND,6,1
2015,BEL,IRL,6,1
2015,BEL,IRN,6,1
2015,BEL,ISR,6,1
2015,BEL,ITA,6,1
2015,BEL,JAM,6,1
2015,BEL,JOR,6,1
2015,BEL,JPN,6,1
2015,BEL,KAZ,6,1
2015,BEL,KEN,6,1
2015,BEL,KOR,6,1
2015,BEL,KWT,6,1
2015,BEL,LBN,6,1
2015,BEL,LTU,6,1
2015,BEL,LUX,6,1
2015,BEL,LVA,6,1
2015,BEL,MAR,6,1
2015,BEL,MEX,6,1
2015,BEL,MLT,6,1
2015,BEL,MYS,6,1
2015,BEL,NGA,6,1
2015,BEL,NLD,6,1
2015,BEL,NOR,6,1
2015,BEL,PAK,6,1
2015,BEL,PAN,6,1
2015,BEL,PER,6,1
2015,BEL,PHL,6,1
2015,BEL,POL,6,1
2015,BEL,PRT,6,1
2015,BEL,QAT,6,1
2015,BEL,ROU,6,1
2015,BEL,RUS,6,1
2015,BEL,RWA,6,1
2015,BEL,SAU,6,1
2015,BEL,SEN,6,1
2015,BEL,SGP,6,1
2015,BEL,SRB,6,1
2015,BEL,SVK,6,1
2015,BEL,SVN,6,1
2015,BEL,SWE,6,1
2015,BEL,THA,6,1
2015,BEL,TUN,6,1
2015,BEL,TUR,6,1
2015,BEL,TZA,6,1
2015,BEL,UGA,6,1
2015,BEL,UKR,6,1
2015,BEL,USA,6,1
2015,BEL,VAT,6,1
2015,BEL,VNM,6,1
2015,BEL,ZAF,6,1
2015,BEN,BEL,6,1
2015,BEN,BRA,6,1
2015,BEN,CAN,6,1
2015,BEN,CHE,6,1
2015,BEN,CHN,6,1
2015,BEN,CIV,6,1
2015,BEN,COD,6,1
2015,BEN,CUB,6,1
2015,BEN,DEU,6,1
2015,BEN,DNK,6,1
2015,BEN,DZA,6,1
2015,BEN,ETH,6,1
2015,BEN,FRA,6,1
2015,BEN,GAB,6,1
2015,BEN,GHA,6,1
2015,BEN,IND,6,1
2015,BEN,ITA,6,1
2015,BEN,JPN,6,1
2015,BEN,LBY,6,1
2015,BEN,MAR,6,1
2015,BEN,NER,6,1
2015,BEN,NGA,6,1
2015,BEN,QAT,6,1
2015,BEN,RUS,6,1
2015,BEN,TUR,6,1
2015,BEN,USA,6,1
2015,BEN,VAT,6,1
2015,BEN,ZAF,6,1
2015,BFA,AUT,6,1
2015,BFA,BEL,6,1
2015,BFA,BRA,6,1
2015,BFA,CAN,6,1
2015,BFA,CHE,6,1
2015,BFA,CIV,6,1
2015,BFA,CUB,6,1
2015,BFA,DEU,6,1
2015,BFA,DNK,6,1
2015,BFA,DZA,6,1
2015,BFA,EGY,6,1
2015,BFA,ETH,6,1
2015,BFA,FRA,6,1
2015,BFA,GHA,6,1
2015,BFA,IND,6,1
2015,BFA,ITA,6,1
2015,BFA,JPN,6,1
2015,BFA,LBY,6,1
2015,BFA,MAR,6,1
2015,BFA,MLI,6,1
2015,BFA,NGA,6,1
2015,BFA,SAU,6,1
2015,BFA,SEN,6,1
2015,BFA,TUN,6,1
2015,BFA,TWN,6,1
2015,BFA,USA,4,1
2015,BFA,ZAF,6,1
2015,BGD,ARE,6,1
2015,BGD,AUS,6,1
2015,BGD,BEL,6,1
2015,BGD,BHR,6,1
2015,BGD,BRA,6,1
2015,BGD,BRN,6,1
2015,BGD,BTN,6,1
2015,BGD,CAN,6,1
2015,BGD,CHE,6,1
2015,BGD,CHN,6,1
2015,BGD,DEU,6,1
2015,BGD,EGY,6,1
2015,BGD,ESP,6,1
2015,BGD,FRA,6,1
2015,BGD,GBR,6,1
2015,BGD,GRC,4,1
2015,BGD,IDN,6,1
2015,BGD,IND,6,1
2015,BGD,IRN,6,1
2015,BGD,IRQ,6,1
2015,BGD,ITA,6,1
2015,BGD,JOR,6,1
2015,BGD,JPN,6,1
2015,BGD,KEN,6,1
2015,BGD,KOR,6,1
2015,BGD,KWT,6,1
2015,BGD,LBY,6,1
2015,BGD,LKA,6,1
2015,BGD,MAR,6,1
2015,BGD,MDV,6,1
2015,BGD,MMR,6,1
2015,BGD,MUS,6,1
2015,BGD,MYS,6,1
2015,BGD,NLD,6,1
2015,BGD,NPL,6,1
2015,BGD,OMN,6,1
2015,BGD,PAK,6,1
2015,BGD,PHL,6,1
2015,BGD,PRT,6,1
2015,BGD,QAT,6,1
2015,BGD,RUS,6,1
2015,BGD,SAU,6,1
2015,BGD,SGP,6,1
2015,BGD,SWE,6,1
2015,BGD,THA,6,1
2015,BGD,TUR,6,1
2015,BGD,USA,6,1
2015,BGD,UZB,6,1
2015,BGD,VNM,6,1
2015,BGD,ZAF,4,1
2015,BGR,AFG,6,1
2015,BGR,ALB,6,1
2015,BGR,ARG,6,1
2015,BGR,ARM,6,1
2015,BGR,AUS,6,1
2015,BGR,AUT,6,1
2015,BGR,AZE,6,1
2015,BGR,BEL,6,1
2015,BGR,BIH,6,1
2015,BGR,BLR,6,1
2015,BGR,BRA,6,1
2015,BGR,CAN,6,1
2015,BGR,CHE,6,1
2015,BGR,CHN,6,1
2015,BGR,CUB,6,1
2015,BGR,CYP,6,1
2015,BGR,CZE,6,1
2015,BGR,DEU,6,1
2015,BGR,DNK,6,1
2015,BGR,DZA,6,1
2015,BGR,EGY,6,1
2015,BGR,ESP,6,1
2015,BGR,ETH,4,1
2015,BGR,FIN,6,1
2015,BGR,FRA,6,1
2015,BGR,GBR,6,1
2015,BGR,GEO,6,1
2015,BGR,GHA,4,1
2015,BGR,GRC,6,1
2015,BGR,HRV,6,1
2015,BGR,HUN,6,1
2015,BGR,IDN,6,1
2015,BGR,IND,6,1
2015,BGR,IRL,6,1
2015,BGR,IRN,4,1
2015,BGR,IRQ,4,1
2015,BGR,ISR,6,1
2015,BGR,ITA,6,1
2015,BGR,JOR,6,1
2015,BGR,JPN,6,1
2015,BGR,KAZ,6,1
2015,BGR,KHM,6,1
2015,BGR,KOR,6,1
2015,BGR,KWT,6,1
2015,BGR,LBN,4,1
2015,BGR,LBY,4,1
2015,BGR,LTU,6,1
2015,BGR,MAR,6,1
2015,BGR,MDA,6,1
2015,BGR,MEX,6,1
2015,BGR,MKD,6,1
2015,BGR,MNE,6,1
2015,BGR,MNG,4,1
2015,BGR,NGA,6,1
2015,BGR,NLD,6,1
2015,BGR,NOR,6,1
2015,BGR,PAK,6,1
2015,BGR,POL,6,1
2015,BGR,PRK,4,1
2015,BGR,PRT,6,1
2015,BGR,ROU,6,1
2015,BGR,RUS,6,1
2015,BGR,SDN,4,1
2015,BGR,SRB,6,1
2015,BGR,SVK,6,1
2015,BGR,SVN,6,1
2015,BGR,SWE,6,1
2015,BGR,SYR,6,1
2015,BGR,THA,6,1
2015,BGR,TUN,6,1
2015,BGR,TUR,6,1
2015,BGR,UKR,6,1
2015,BGR,USA,6,1
2015,BGR,UZB,4,1
2015,BGR,VAT,6,1
2015,BGR,VNM,6,1
2015,BGR,XKX,6,1
2015,BGR,YEM,4,1
2015,BGR,ZAF,6,1
2015,BHR,ARE,6,1
2015,BHR,BEL,6,1
2015,BHR,CHN,6,1
2015,BHR,DEU,6,1
2015,BHR,DZA,6,1
2015,BHR,EGY,6,1
2015,BHR,FRA,6,1
2015,BHR,GBR,6,1
2015,BHR,IND,6,1
2015,BHR,IRN,6,1
2015,BHR,IRQ,6,1
2015,BHR,JOR,6,1
2015,BHR,JPN,6,1
2015,BHR,KWT,6,1
2015,BHR,MAR,6,1
2015,BHR,OMN,6,1
2015,BHR,PAK,6,1
2015,BHR,QAT,6,1
2015,BHR,RUS,6,1
2015,BHR,SAU,6,1
2015,BHR,THA,6,1
2015,BHR,TUN,4,1
2015,BHR,TUR,6,1
2015,BHR,USA,6,1
2015,BHS,CAN,6,1
2015,BHS,CHN,6,1
2015,BHS,CUB,6,1
2015,BHS,GBR,6,1
2015,BHS,HTI,6,1
2015,BHS,USA,6,1
2015,BIH,ARE,6,1
2015,BIH,AUS,6,1
2015,BIH,AUT,6,1
2015,BIH,BEL,6,1
2015,BIH,BGR,6,1
2015,BIH,CAN,6,1
2015,BIH,CHE,6,1
2015,BIH,CHN,6,1
2015,BIH,CZE,6,1
2015,BIH,DEU,6,1
2015,BIH,DNK,6,1
2015,BIH,EGY,6,1
2015,BIH,ESP,6,1
2015,BIH,FRA,6,1
2015,BIH,GBR,6,1
2015,BIH,GRC,6,1
2015,BIH,HRV,6,1
2015,BIH,HUN,6,1
2015,BIH,IDN,6,1
2015,BIH,IND,6,1
2015,BIH,IRN,6,1
2015,BIH,ISR,6,1
2015,BIH,ITA,6,1
2015,BIH,JOR,6,1
2015,BIH,JPN,6,1
2015,BIH,KWT,6,1
2015,BIH,LBY,6,1
2015,BIH,MKD,6,1
2015,BIH,MNE,6,1
2015,BIH,MYS,6,1
2015,BIH,NLD,6,1
2015,BIH,NOR,6,1
2015,BIH,PAK,6,1
2015,BIH,POL,6,1
2015,BIH,QAT,6,1
2015,BIH,ROU,6,1
2015,BIH,RUS,6,1
2015,BIH,SAU,6,1
2015,BIH,SRB,6,1
2015,BIH,SVN,6,1
2015,BIH,SWE,6,1
2015,BIH,TUR,6,1
2015,BIH,USA,6,1
2015,BIH,VAT,6,1
2015,BLR,ARE,6,1
2015,BLR,ARG,6,1
2015,BLR,ARM,6,1
2015,BLR,AUS,6,1
2015,BLR,AUT,6,1
2015,BLR,AZE,6,1
2015,BLR,BEL,6,1
2015,BLR,BGR,6,1
2015,BLR,BRA,6,1
2015,BLR,CAN,4,1
2015,BLR,CHE,4,1
2015,BLR,CHN,6,1
2015,BLR,CUB,6,1
2015,BLR,CZE,6,1
2015,BLR,DEU,6,1
2015,BLR,EGY,6,1
2015,BLR,EST,6,1
2015,BLR,ETH,6,1
2015,BLR,FIN,6,1
2015,BLR,FRA,6,1
2015,BLR,GBR,6,1
2015,BLR,HUN,6,1
2015,BLR,IDN,6,1
2015,BLR,IND,6,1
2015,BLR,IRN,6,1
2015,BLR,ISR,6,1
2015,BLR,ITA,6,1
2015,BLR,JPN,6,1
2015,BLR,KAZ,6,1
2015,BLR,KGZ,6,1
2015,BLR,KOR,6,1
2015,BLR,LBY,6,1
2015,BLR,LTU,6,1
2015,BLR,LVA,6,1
2015,BLR,MDA,6,1
2015,BLR,MNG,6,1
2015,BLR,NGA,6,1
2015,BLR,NLD,6,1
2015,BLR,PAK,6,1
2015,BLR,POL,6,1
2015,BLR,ROU,4,1
2015,BLR,RUS,6,1
2015,BLR,SRB,6,1
2015,BLR,SVK,6,1
2015,BLR,SYR,6,1
2015,BLR,TJK,6,1
2015,BLR,TKM,6,1
2015,BLR,TUR,6,1
2015,BLR,UKR,6,1
2015,BLR,USA,4,1
2015,BLR,UZB,6,1
2015,BLR,VEN,6,1
2015,BLR,VNM,6,1
2015,BLR,ZAF,6,1
2015,BLZ,AUT,6,1
2015,BLZ,BEL,6,1
2015,BLZ,CUB,4,1
2015,BLZ,DOM,6,1
2015,BLZ,GBR,6,1
2015,BLZ,GTM,6,1
2015,BLZ,HND,4,1
2015,BLZ,MEX,6,1
2015,BLZ,SLV,6,1
2015,BLZ,TWN,6,1
2015,BLZ,USA,6,1
2015,BOL,ARG,6,1
2015,BOL,AUT,4,1
2015,BOL,BEL,6,1
2015,BOL,BRA,6,1
2015,BOL,CAN,6,1
2015,BOL,CHN,6,1
2015,BOL,COL,6,1
2015,BOL,CRI,4,1
2015,BOL,CUB,6,1
2015,BOL,DEU,6,1
2015,BOL,DNK,6,1
2015,BOL,ECU,6,1
2015,BOL,EGY,4,1
2015,BOL,ESP,6,1
2015,BOL,FRA,6,1
2015,BOL,GBR,6,1
2015,BOL,IND,6,1
2015,BOL,ITA,6,1
2015,BOL,JPN,6,1
2015,BOL,KOR,6,1
2015,BOL,MEX,6,1
2015,BOL,NLD,6,1
2015,BOL,PAN,6,1
2015,BOL,PER,6,1
2015,BOL,PRY,4,1
2015,BOL,RUS,6,1
2015,BOL,SWE,6,1
2015,BOL,URY,6,1
2015,BOL,USA,4,1
2015,BOL,VAT,4,1
2015,BOL,VEN,6,1
2015,BRA,AGO,6,1
2015,BRA,ARE,6,1
2015,BRA,ARG,6,1
2015,BRA,ARM,6,1
2015,BRA,ATG,6,1
2015,BRA,AUS,6,1
2015,BRA,AUT,6,1
2015,BRA,AZE,6,1
2015,BRA,BEL,6,1
2015,BRA,BFA,6,1
2015,BRA,BGR,4,1
2015,BRA,BHS,4,1
2015,BRA,BLR,6,1
2015,BRA,BLZ,6,1
2015,BRA,BOL,4,1
2015,BRA,BRB,6,1
2015,BRA,BWA,6,1
2015,BRA,CAN,6,1
2015,BRA,CHE,6,1
2015,BRA,CHL,6,1
2015,BRA,CHN,6,1
2015,BRA,CIV,6,1
2015,BRA,CMR,6,1
2015,BRA,COL,6,1
2015,BRA,CPV,6,1
2015,BRA,CRI,6,1
2015,BRA,CUB,6,1
2015,BRA,CYP,6,1
2015,BRA,CZE,6,1
2015,BRA,DEU,6,1
2015,BRA,DNK,6,1
2015,BRA,DOM,6,1
2015,BRA,DZA,6,1
2015,BRA,ECU,6,1
2015,BRA,EGY,6,1
2015,BRA,ESP,6,1
2015,BRA,EST,6,1
2015,BRA,ETH,6,1
2015,BRA,FIN,6,1
2015,BRA,FRA,6,1
2015,BRA,GAB,6,1
2015,BRA,GBR,6,1
2015,BRA,GEO,6,1
2015,BRA,GHA,6,1
2015,BRA,GIN,4,1
2015,BRA,GNB,6,1
2015,BRA,GNQ,6,1
2015,BRA,GRC,6,1
2015,BRA,GRD,6,1
2015,BRA,GTM,6,1
2015,BRA,GUY,6,1
2015,BRA,HND,6,1
2015,BRA,HRV,6,1
2015,BRA,HTI,6,1
2015,BRA,HUN,6,1
2015,BRA,IDN,6,1
2015,BRA,IND,6,1
2015,BRA,IRL,6,1
2015,BRA,IRN,6,1
2015,BRA,ISR,6,1
2015,BRA,ITA,6,1
2015,BRA,JAM,6,1
2015,BRA,JOR,6,1
2015,BRA,JPN,6,1
2015,BRA,KAZ,6,1
2015,BRA,KEN,6,1
2015,BRA,KNA,6,1
2015,BRA,KOR,6,1
2015,BRA,KWT,6,1
2015,BRA,LBN,6,1
2015,BRA,LBY,6,1
2015,BRA,LCA,6,1
2015,BRA,MAR,6,1
2015,BRA,MEX,6,1
2015,BRA,MLI,6,1
2015,BRA,MMR,6,1
2015,BRA,MOZ,6,1
2015,BRA,MYS,6,1
2015,BRA,NAM,6,1
2015,BRA,NGA,6,1
2015,BRA,NIC,6,1
2015,BRA,NLD,6,1
2015,BRA,NOR,6,1
2015,BRA,NPL,6,1
2015,BRA,NZL,6,1
2015,BRA,OMN,6,1
2015,BRA,PAK,6,1
2015,BRA,PAN,6,1
2015,BRA,PER,6,1
2015,BRA,PHL,6,1
2015,BRA,POL,6,1
2015,BRA,PRK,6,1
2015,BRA,PRT,6,1
2015,BRA,PRY,6,1
2015,BRA,QAT,6,1
2015,BRA,ROU,6,1
2015,BRA,RUS,6,1
2015,BRA,SAU,6,1
2015,BRA,SDN,6,1
2015,BRA,SEN,6,1
2015,BRA,SGP,6,1
2015,BRA,SLV,6,1
2015,BRA,SRB,6,1
2015,BRA,STP,6,1
2015,BRA,SUR,6,1
2015,BRA,SVK,6,1
2015,BRA,SVN,6,1
2015,BRA,SWE,6,1
2015,BRA,SYR,6,1
2015,BRA,TGO,6,1
2015,BRA,THA,6,1
2015,BRA,TLS,6,1
2015,BRA,TTO,6,1
2015,BRA,TUN,4,1
2015,BRA,TUR,6,1
2015,BRA,UKR,6,1
2015,BRA,URY,6,1
2015,BRA,USA,4,1
2015,BRA,VAT,6,1
2015,BRA,VCT,6,1
2015,BRA,VEN,6,1
2015,BRA,VNM,6,1
2015,BRA,ZAF,6,1
2015,BRA,ZMB,6,1
2015,BRA,ZWE,6,1
2015,BRB,BEL,6,1
2015,BRB,BRA,6,1
2015,BRB,CAN,6,2
2015,BRB,CHN,6,1
2015,BRB,GBR,6,1
2015,BRB,USA,6,1
2015,BRB,VEN,6,1
2015,BRN,ARE,6,1
2015,BRN,AUS,6,1
2015,BRN,BEL,6,1
2015,BRN,BGD,6,1
2015,BRN,BHR,4,1
2015,BRN,CAN,6,1
2015,BRN,CHN,6,1
2015,BRN,DEU,4,1
2015,BRN,EGY,6,1
2015,BRN,FRA,6,1
2015,BRN,GBR,6,1
2015,BRN,IDN,6,1
2015,BRN,IND,6,1
2015,BRN,IRN,6,1
2015,BRN,JOR,6,1
2015,BRN,JPN,6,1
2015,BRN,KHM,6,1
2015,BRN,KOR,6,1
2015,BRN,LAO,6,1
2015,BRN,MMR,6,1
2015,BRN,MYS,6,1
2015,BRN,OMN,6,1
2015,BRN,PAK,6,1
2015,BRN,PHL,6,1
2015,BRN,QAT,6,1
2015,BRN,RUS,6,1
2015,BRN,SAU,6,1
2015,BRN,SGP,6,1
2015,BRN,THA,4,1
2015,BRN,TUR,6,1
2015,BRN,USA,6,1
2015,BRN,VNM,6,1
2015,BTN,BEL,6,1
2015,BTN,BGD,6,1
2015,BTN,CHE,6,1
2015,BTN,IND,6,1
2015,BTN,KWT,6,1
2015,BTN,THA,6,1
2015,BWA,AUS,6,1
2015,BWA,BEL,6,1
2015,BWA,BRA,6,1
2015,BWA,CHE,6,1
2015,BWA,CHN,6,1
2015,BWA,DEU,6,1
2015,BWA,ETH,6,1
2015,BWA,GBR,6,1
2015,BWA,IND,6,1
2015,BWA,JPN,6,1
2015,BWA,KEN,6,1
2015,BWA,NAM,6,1
2015,BWA,NGA,6,1
2015,BWA,SWE,6,1
2015,BWA,USA,6,1
2015,BWA,ZAF,6,1
2015,BWA,ZMB,6,1
2015,BWA,ZWE,6,1
2015,CAF,BEL,6,1
2015,CAF,CHE,6,1
2015,CAF,CHN,6,1
2015,CAF,CIV,4,1
2015,CAF,CMR,6,1
2015,CAF,COD,6,1
2015,CAF,COG,6,1
2015,CAF,EGY,6,1
2015,CAF,FRA,6,1
2015,CAF,HUN,6,1
2015,CAF,MAR,6,1
2015,CAF,RUS,6,1
2015,CAF,TCD,6,1
2015,CAF,USA,6,1
2015,CAF,ZAF,6,1
2015,CAN,AFG,6,1
2015,CAN,ARE,6,1
2015,CAN,ARG,4,1
2015,CAN,AUS,6,1
2015,CAN,AUT,6,1
2015,CAN,BEL,6,1
2015,CAN,BFA,6,1
2015,CAN,BGD,6,1
2015,CAN,BRA,6,1
2015,CAN,BRB,6,1
2015,CAN,BRN,6,1
2015,CAN,CHE,6,1
2015,CAN,CHL,6,1
2015,CAN,CHN,6,1
2015,CAN,CIV,6,1
2015,CAN,CMR,6,1
2015,CAN,COD,6,1
2015,CAN,COL,6,1
2015,CAN,CRI,6,1
2015,CAN,CUB,6,1
2015,CAN,CZE,6,1
2015,CAN,DEU,6,1
2015,CAN,DNK,6,1
2015,CAN,DOM,6,1
2015,CAN,DZA,4,1
2015,CAN,ECU,6,1
2015,CAN,EGY,6,1
2015,CAN,ESP,6,1
2015,CAN,ETH,6,1
2015,CAN,FIN,6,1
2015,CAN,FRA,6,1
2015,CAN,GBR,6,1
2015,CAN,GHA,6,1
2015,CAN,GRC,6,1
2015,CAN,GTM,6,1
2015,CAN,GUY,6,1
2015,CAN,HRV,6,1
2015,CAN,HTI,6,1
2015,CAN,HUN,6,1
2015,CAN,IDN,6,1
2015,CAN,IND,6,1
2015,CAN,IRL,6,1
2015,CAN,IRQ,4,1
2015,CAN,ISL,6,1
2015,CAN,ISR,6,1
2015,CAN,ITA,6,1
2015,CAN,JAM,6,1
2015,CAN,JOR,6,1
2015,CAN,JPN,6,1
2015,CAN,KAZ,6,1
2015,CAN,KEN,6,1
2015,CAN,KOR,6,1
2015,CAN,KWT,6,1
2015,CAN,LBN,6,1
2015,CAN,LBY,6,1
2015,CAN,LKA,6,1
2015,CAN,LVA,6,1
2015,CAN,MAR,6,1
2015,CAN,MEX,6,1
2015,CAN,MLI,6,1
2015,CAN,MMR,6,1
2015,CAN,MNG,6,1
2015,CAN,MOZ,6,1
2015,CAN,MYS,6,1
2015,CAN,NGA,6,1
2015,CAN,NLD,6,1
2015,CAN,NOR,6,1
2015,CAN,NZL,6,1
2015,CAN,PAK,6,1
2015,CAN,PAN,6,1
2015,CAN,PER,6,1
2015,CAN,PHL,6,1
2015,CAN,POL,6,1
2015,CAN,PRT,6,1
2015,CAN,QAT,6,1
2015,CAN,ROU,6,1
2015,CAN,RUS,6,1
2015,CAN,SAU,6,1
2015,CAN,SDN,4,1
2015,CAN,SEN,6,1
2015,CAN,SGP,6,1
2015,CAN,SLV,6,1
2015,CAN,SRB,6,1
2015,CAN,SSD,6,1
2015,CAN,SWE,6,1
2015,CAN,THA,6,1
2015,CAN,TTO,6,1
2015,CAN,TUN,6,1
2015,CAN,TUR,6,1
2015,CAN,TZA,6,1
2015,CAN,UKR,6,1
2015,CAN,URY,6,1
2015,CAN,USA,6,1
2015,CAN,VAT,6,1
2015,CAN,VEN,6,1
2015,CAN,VNM,6,1
2015,CAN,ZAF,6,1
2015,CAN,ZWE,6,1
2015,CHE,AGO,6,1
2015,CHE,ALB,6,1
2015,CHE,ARE,6,1
2015,CHE,ARG,6,1
2015,CHE,AUS,6,1
2015,CHE,AUT,6,1
2015,CHE,AZE,6,1
2015,CHE,BEL,6,1
2015,CHE,BGD,6,1
2015,CHE,BGR,6,1
2015,CHE,BIH,6,1
2015,CHE,BOL,6,1
2015,CHE,BRA,6,1
2015,CHE,CAN,6,1
2015,CHE,CHL,6,1
2015,CHE,CHN,6,1
2015,CHE,CIV,6,1
2015,CHE,CMR,6,1
2015,CHE,COD,6,1
2015,CHE,COL,6,1
2015,CHE,CRI,6,1
2015,CHE,CUB,6,1
2015,CHE,CYP,6,1
2015,CHE,CZE,6,1
2015,CHE,DEU,6,1
2015,CHE,DNK,6,1
2015,CHE,DOM,6,1
2015,CHE,DZA,6,1
2015,CHE,ECU,6,1
2015,CHE,EGY,6,1
2015,CHE,ESP,6,1
2015,CHE,ETH,6,1
2015,CHE,FIN,6,1
2015,CHE,FRA,6,1
2015,CHE,GBR,6,1
2015,CHE,GEO,6,1
2015,CHE,GHA,6,1
2015,CHE,GRC,6,1
2015,CHE,GTM,6,1
2015,CHE,HRV,6,1
2015,CHE,HUN,6,1
2015,CHE,IDN,6,1
2015,CHE,IND,6,1
2015,CHE,IRL,6,1
2015,CHE,IRN,6,1
2015,CHE,ISR,6,1
2015,CHE,ITA,6,1
2015,CHE,JOR,6,1
2015,CHE,JPN,6,1
2015,CHE,KAZ,6,1
2015,CHE,KEN,6,1
2015,CHE,KGZ,6,1
2015,CHE,KOR,6,1
2015,CHE,KWT,6,1
2015,CHE,LBN,6,1
2015,CHE,LBY,6,1
2015,CHE,LKA,6,1
2015,CHE,LUX,6,1
2015,CHE,LVA,6,1
2015,CHE,MAR,6,1
2015,CHE,MDG,6,1
2015,CHE,MEX,4,1
2015,CHE,MKD,6,1
2015,CHE,MMR,6,1
2015,CHE,MYS,6,1
2015,CHE,NGA,6,1
2015,CHE,NLD,6,1
2015,CHE,NOR,6,1
2015,CHE,NPL,6,1
2015,CHE,NZL,6,1
2015,CHE,PAK,6,1
2015,CHE,PER,6,1
2015,CHE,PHL,6,1
2015,CHE,POL,6,1
2015,CHE,PRT,6,1
2015,CHE,PRY,6,1
2015,CHE,ROU,6,1
2015,CHE,RUS,6,1
2015,CHE,SAU,6,1
2015,CHE,SDN,6,1
2015,CHE,SEN,6,1
2015,CHE,SGP,6,1
2015,CHE,SRB,6,1
2015,CHE,SVK,6,1
2015,CHE,SVN,6,1
2015,CHE,SWE,6,1
2015,CHE,THA,6,1
2015,CHE,TUN,6,1
2015,CHE,TUR,6,1
2015,CHE,TZA,6,1
2015,CHE,UKR,6,1
2015,CHE,URY,6,1
2015,CHE,USA,6,1
2015,CHE,UZB,6,1
2015,CHE,VEN,6,1
2015,CHE,VNM,6,1
2015,CHE,XKX,6,1
2015,CHE,ZAF,6,1
2015,CHE,ZWE,6,1
2015,CHL,ARE,6,1
2015,CHL,ARG,6,1
